neuron_label,H,p_value,n_branches,p_bh
exc_23P_864691135359010904,0.9211036051761425,0.6309353976483993,154,0.7383360044730585
exc_23P_864691135360017752,3.2447118460836464,0.19743301375329067,121,0.3621461815235478
exc_23P_864691135361314119,5.281838674146371,0.07129569464303627,65,0.2046042887876665
exc_23P_864691135375745736,2.0810746232994575,0.3532648176532321,101,0.5147505234069888
exc_23P_864691135387535957,7.257877134307336,0.02654434450036435,45,0.12927519030017992
exc_23P_864691135387558997,7.345391070027063,0.025407889701669215,101,0.12633039112132274
exc_23P_864691135387690069,0.6523326838689059,0.721685130946031,118,0.8061456687369981
exc_23P_864691135389168001,4.7776569189573195,0.0917370946708882,70,0.22947591560460182
exc_23P_864691135396794101,10.789188151526417,0.004541063352401159,79,0.05547881969962102
exc_23P_864691135397846049,9.76178318094901,0.007590243620899451,88,0.07055626461514358
exc_23P_864691135397960481,9.310834289600109,0.009509945390168485,124,0.07586665389619485
exc_23P_864691135398805281,1.7709881954780258,0.4125103025093645,98,0.5594554515106801
exc_23P_864691135398817569,2.357892416225752,0.307602717115939,80,0.4731487486398301
exc_23P_864691135398892065,3.9748468107979136,0.13704808828018597,64,0.2907362180672838
exc_23P_864691135398925345,2.831505540409694,0.24274281509615278,73,0.4096485459431695
exc_23P_864691135404763374,7.23803777287219,0.02680896623432504,150,0.1295770222253249
exc_23P_864691135404860654,3.681107057193998,0.15872954044572607,65,0.3204568059234772
exc_23P_864691135405626862,4.498853567187325,0.10545965844579056,89,0.25156826834000406
exc_23P_864691135405700334,7.374282386151094,0.02504349431724657,54,0.12510044591185318
exc_23P_864691135408560329,5.5249683224142245,0.06313473653089513,121,0.19329488541804538
exc_23P_864691135408808649,12.118360453648904,0.0023363153513635392,104,0.03964319223186704
exc_23P_864691135409937097,10.721804511278151,0.004696666601385735,75,0.0570538249645608
exc_23P_864691135409940425,5.70064156337321,0.05782576845182558,93,0.18808636847261867
exc_23P_864691135409962953,1.986286931461109,0.3704104863500647,102,0.5269046040029529
exc_23P_864691135416233914,2.7218992983540033,0.2564171549539778,85,0.42268302027109067
exc_23P_864691135417045946,1.5108974358974478,0.4697997598423421,83,0.6119870245395176
exc_23P_864691135417313722,17.71047142261159,0.00014263299271162128,47,0.013968903953862207
exc_23P_864691135428676144,7.662953365568683,0.02167758107245421,82,0.11674223761437558
exc_23P_864691135429763120,2.144320272443508,0.34226837199113885,124,0.5036268267839331
exc_23P_864691135430290480,1.2962406015037402,0.5230279886573632,45,0.6573979069661625
exc_23P_864691135431654960,12.857991809991802,0.0016140707014280012,74,0.03450883159653067
exc_23P_864691135441799752,6.504177786786499,0.038693297181436215,107,0.15462854088581426
exc_23P_864691135442606920,14.408435374149661,0.0007434435742007401,69,0.02448627393411838
exc_23P_864691135447994514,7.139581081277129,0.02816175180511982,97,0.1308909246942308
exc_23P_864691135455123562,3.636304205488557,0.162325434681497,116,0.3255645209653289
exc_23P_864691135455400554,7.809062803583373,0.02015039471814084,73,0.11230630967472098
exc_23P_864691135463695429,0.3118594802608641,0.8556193039599034,94,0.9033148091345303
exc_23P_864691135464143934,5.9099704914311815,0.052079428965004004,89,0.1819015149965995
exc_23P_864691135464671550,3.5335894357743314,0.1708798300297029,84,0.3351752996362429
exc_23P_864691135464795710,6.129716074548583,0.046660465441166865,101,0.17242911881211712
exc_23P_864691135464928318,0.6415355805243621,0.7255917208924803,89,0.8086819266460583
exc_23P_864691135466158917,5.390991006877073,0.06750892258206541,106,0.19880726787941577
exc_23P_864691135468161164,5.761594361764139,0.05609003110639083,95,0.18748757412006198
exc_23P_864691135468854156,1.9609060349121137,0.3751411148779287,108,0.530457475931886
exc_23P_864691135469422674,2.858675150098321,0.2394674989615959,58,0.4063345339522953
exc_23P_864691135469753426,4.093326342596043,0.12916518740148533,78,0.2817909904738527
exc_23P_864691135470787666,2.938576787926138,0.2300891597790342,94,0.3963985685798349
exc_23P_864691135473383730,6.578868804664722,0.037274926046435106,49,0.15224675450336045
exc_23P_864691135476528704,0.20348818848674455,0.9032606717007658,127,0.935645017488487
exc_23P_864691135477469864,1.7049909990668368,0.4263496479461778,57,0.5711375609705064
exc_23P_864691135480718022,2.6956910965402585,0.25979938335906894,85,0.4256330127369267
