neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction,regime,clark_evans_raw,interval_cv_raw,pairwise_compactness_raw,clark_evans_z,interval_cv_z,pairwise_compactness_z
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,38,8,654.2461538461539,117862.74153971625,0.2523867649824351,269113.01660926314,139,8,15,0.34782608695652173,2,1.0639124271414884,0.7939061969665063,0.31423631729840973,1.044238398118023,-2.3234196639007942,-1.497355866079341
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,39,4,289.38461538461536,20481.58277551362,0.06594569094191119,94121.42621745184,0,0,0,,1,,,,,,
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,40,3,647.7058823529412,58298.81686109585,0.12546755872856208,113030.04326024296,15,1,4,0.2,1,1.0077804096657426,2.2155115534803835,0.09791659780777248,0.375926640821185,6.692475701712239,-5.33790414811405
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,41,7,477.05882352941177,61174.72567026727,0.1534075349384392,220120.62334998144,64,5,14,0.2631578947368421,2,1.0715791961542538,0.7818275377899584,0.3485936481989679,0.8935764059855364,-1.7095573319245008,0.7802689215018934
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,42,7,774.1666666666666,20648.38532455719,0.04064709284261929,199857.45317712642,33,3,4,0.42857142857142855,0,1.1389149976669095,0.699223502491386,0.3357698446193382,1.2193688711437862,-1.7377653011818148,0.10603603409296647
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,43,4,667.5,8534.687557986508,0.01809350143596471,220777.90611766925,11,0,0,,0,0.8868077028969327,0.7744301670839433,0.3496212427312823,-0.05467322161995259,-0.4762919440961234,0.29933673374528647
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,44,4,785.5384615384615,22225.696804274136,0.04343424592478356,227623.41074081307,32,0,0,,1,1.0435329561858107,0.8514624670318822,0.3342681403910267,0.5216449588234079,-0.6997617330807416,-0.0026220786382501033
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,45,4,476.59090909090907,118994.8743015807,0.2985492640546067,213105.95606428123,132,7,42,0.14285714285714285,2,1.1114435584334406,0.7485658823605869,0.34189315675150844,1.6028167206435397,-2.845273725404617,0.6802469361783496
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,46,4,1201.0,12573.45964557567,0.019872106953843085,159895.2487362787,21,2,3,0.4,0,1.0764382028486021,0.7047769217376537,0.3751740202458591,0.7221055618355567,-1.2699215589482815,1.171226561476086
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,47,6,639.3,74889.4039572793,0.16222905904224244,209935.9698633434,95,0,15,0.0,2,1.183240278401121,0.7724010119281352,0.3459859354644022,2.3761363330149,-2.218627161149009,0.7198678696895577
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,48,6,703.7142857142857,20802.78719433473,0.0429520572700879,182892.66148187112,29,2,8,0.2,1,0.9246329562108866,0.7464400315750008,0.3379547442256993,-0.2782611058407738,-1.3083550092112168,0.1955185497802759
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,49,5,281.1666666666667,26243.82931731467,0.08572468852688553,60322.960797249456,0,0,0,,1,,,,,,
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,50,4,358.75,36679.58869110291,0.10606915999876905,65540.84048414358,0,0,0,,1,,,,,,
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,51,5,580.1333333333333,48490.915246451295,0.1102699299628096,262981.71676617576,47,4,3,0.5714285714285714,1,0.9156482507527148,0.7846612333034545,0.3240199524658533,-0.5378795929015251,-1.3972892814462132,-0.42439285201067223
inh_NGC_864691135480585158,864691135480585158,inhibitory_NGC,NGC,52,5,558.5714285714286,8920.776365781825,0.020673971863612053,243196.64732584104,9,0,0,,0,1.3254329381751566,0.40451437508869975,0.3820300821520268,1.8236169019764323,-1.8731172808087133,0.7490682965507883
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,0,0,457.73643410852713,255550.97486818826,0.6542299598850928,127775.48743409413,3,0,0,,2,,0.71909884452112,0.1978855241292173,,0.7356475089554262,-0.9584479002975651
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,1,1,1865.7777777777778,22575.631784255187,0.028626653564974156,266838.79076031584,34,0,0,,0,1.0151460509388333,1.5657931743641973,0.23901976744774928,0.36568725042055894,4.1757377126802675,-3.6778781085499603
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,2,1,1803.5555555555557,23626.002390727368,0.030470958005865197,267363.97606355196,27,1,1,0.5,0,0.9804525953447805,0.6586423037373454,0.3048304949858811,0.13510851660382023,-1.6458053895146785,-0.9032033799413564
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,3,1,1792.8,22941.629292423127,0.02967692939312336,267021.78951439983,37,0,1,0.0,0,0.7397701248766105,1.032219122246178,0.2565908613118963,-1.8530425724936956,0.47938737056907,-2.9349905164720944
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,4,1,4114.666666666667,12558.535436390985,0.010723394750468889,261830.24258638374,10,0,0,,0,0.7307436813717271,0.7815383717765503,0.27285716056633474,-0.74831642017899,-0.37892035131919394,-1.0447329764741626
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,5,1,4024.0,18649.191306122902,0.016102438360458434,264875.5705212497,17,0,0,,0,0.9694333622802319,1.0208553939353795,0.3321495435681126,0.18864813903716965,0.4492073467110537,-0.04300771646581334
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,6,1,2892.8,15142.704305878997,0.015420727572684152,263122.32702112774,9,0,0,,0,1.0350425894594164,0.8090305691898196,0.3561263382610791,0.5956455855113832,-0.13351552221080779,0.35421375302011204
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,7,1,4117.333333333333,11334.615242264968,0.00967518762207316,261218.28248932076,17,0,0,,0,0.6769083187161543,0.9568489063496838,0.22792754184717332,-1.4971834194010532,0.20401271774084592,-2.6072871985681343
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,8,3,458.1666666666667,53790.53728870159,0.13764320130936195,309393.63039278676,77,0,0,,1,1.1440939925201672,0.824887342363476,0.3488987778887666,1.7199848824483768,-1.4343929926383885,0.8763310731036268
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,9,3,616.3448275862069,52717.079683883705,0.11630545739354572,308856.9015903778,104,0,2,0.0,1,1.125190413595132,0.8324354662974781,0.34028236569530684,1.7854148858540162,-1.6972870989046638,0.4804583601146873
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,10,3,466.90909090909093,31712.69000632311,0.08038546803174436,298340.91910627054,43,0,0,,1,1.2182987193198782,0.6323616789799563,0.33637424607850214,1.9010557795656051,-2.4670077048185894,0.16546039177533445
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,11,3,529.8666666666667,28160.353194222556,0.06700626725663233,296564.75070022023,40,2,1,0.6666666666666666,1,0.9864336714750291,1.0423175296820777,0.33769612508781266,0.11372878527296668,0.5505160397974572,0.1940099728260748
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,12,2,666.8571428571429,20099.26486556897,0.042630889757763704,288176.23908522795,40,0,3,0.0,1,0.9420755693682208,0.8346510674998702,0.32584592904562304,-0.26064760083715177,-0.9381062725252628,-0.29865528327862084
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,13,2,691.0,3872.6032587911714,0.008069090943478357,280062.90828183905,9,0,0,,0,0.8725618159450973,0.8068226840973123,0.4073761914042032,-0.03112468235907168,-0.1922927340511823,1.2271453737155622
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,14,2,673.0,19337.022599668137,0.04082655170366739,277778.0216044133,29,0,0,,0,0.7888949714535097,1.0221251404144913,0.32704593556942807,-1.161039115429351,0.4367004081145541,-0.21342156321586891
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,15,2,484.2916666666667,87878.28025386676,0.21872009137499898,312048.6504315126,135,1,3,0.25,2,1.0812220540197333,0.8885198965078462,0.28582696547658526,1.3494758973798138,-1.234095338029087,-3.5044100238935516
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,16,4,529.4666666666667,21450.056654381646,0.05105870070893538,294805.6013791819,30,0,0,,1,0.8410803271893745,0.8264818150151869,0.335226576775239,-0.8136991206804031,-0.8200658772473588,0.0665977987953617
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,17,4,748.5,6587.995369747472,0.013189186527218273,287374.5707368648,16,1,0,1.0,0,1.0917687485779548,0.7348238604160156,0.37874121844197056,0.8432893833257799,-0.9227124308930764,1.0566487801511013
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,18,3,629.7142857142857,8606.04575839627,0.018784191423594814,287552.3282251789,19,0,1,0.0,0,0.8766179568438813,1.0918680547303459,0.3348085211753681,-0.41647575461848835,0.816412239446321,0.0353029121101977
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,19,3,554.1666666666666,65985.64084048162,0.15352880393787113,316242.12576622155,142,4,5,0.4444444444444444,2,1.070659460106157,0.9019618233557832,0.31504092441652487,1.1435674481599853,-1.0378190282989055,-1.462563598413095
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,20,4,420.4347826086956,38672.57369944005,0.10330334493912421,329981.21414705156,53,2,2,0.5,1,0.9288430429305042,0.9285452570363889,0.3510017316856424,-0.46400769746900333,-0.3291100995356232,0.8376569220986835
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,21,4,400.6666666666667,12211.664718272425,0.03341518675831034,316750.7596564677,14,0,0,,0,1.323949909422076,0.45086163052666606,0.34433767390928793,2.0577378761422,-2.1825823891580125,0.2522322509135617
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,22,2,711.1428571428571,20060.898605193317,0.041203355379591605,276916.03941304993,39,2,1,0.6666666666666666,1,1.0254357548095543,0.9375307767038676,0.27335550224808486,0.4335497664091074,-0.17158367878085495,-2.395164380432283
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,23,2,716.0,10486.960792501,0.021466130265837106,272129.07050670375,12,0,1,0.0,0,1.1668238596441833,0.7186880937602069,0.3220410262289176,1.1783357280073203,-0.784356860380824,-0.282307677498604
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,24,3,607.0588235294117,33230.06559509042,0.07387141840119309,295153.5673460712,57,2,1,0.6666666666666666,1,1.1598934297132857,0.6943562284701281,0.3318637754918332,1.8101419450340528,-2.400331202613338,-0.09920783602453266
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,25,3,877.0,3131.619389389458,0.005792016681656997,280104.3442432207,6,0,0,,0,0.6838426052553738,0.6948986566001449,0.28100325208557664,-0.6705367402767526,-0.2936462653901345,-0.634629119633398
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,26,3,472.63157894736844,40665.48779250775,0.10245313348234186,318558.6154142663,64,0,0,,1,1.3069924088529028,0.5872071129165001,0.31324215237747816,3.256285243077714,-3.412328509590696,-1.0739430230496305
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,27,3,493.3333333333333,12432.968973290052,0.03065951262611718,304442.35600465746,19,0,0,,0,1.0973999373606957,0.8464611782305239,0.3989165808566241,0.8851956394045651,-0.42971071006518347,1.7637757531693374
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,28,2,445.42857142857144,95778.96077898682,0.24856599365697654,327066.457648409,127,2,1,0.6666666666666666,2,1.262006332330911,0.6941525240298734,0.31695596011826555,3.8282421491816216,-3.4201771142754915,-1.2463633656433237
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,29,2,703.3333333333334,3321.384489520365,0.006859606138260125,280837.6695036758,6,1,0,1.0,0,1.058837345860105,0.585896084495325,0.2999419373942424,0.9196789699266865,-0.8097544438582138,-0.3712050376771643
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,30,4,414.53333333333336,25383.986867722902,0.0682874243566898,304547.3445382385,35,0,2,0.0,1,1.2633679487263332,0.5812732699516948,0.3419325785824151,2.1547338558196856,-2.475213379342592,0.3064040685425241
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,31,4,473.7,81330.00905196996,0.20467262313852214,332520.355630362,122,1,3,0.25,2,1.0693512163551975,0.7775691467764351,0.33063760162650857,1.1085396523604913,-2.402189774709527,-0.17134247899122668
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,32,3,662.8,6599.311978775923,0.014040030051383904,288153.0796967223,20,0,1,0.0,0,0.7412989901051457,0.8895600581582139,0.31497207845380754,-1.1926750864964342,-0.25617540662098437,-0.5463178298059167
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,33,3,448.2105263157895,66667.90497180492,0.17247907291654474,318187.37619323685,81,0,2,0.0,2,1.1499688604152682,0.6798217064857472,0.33093859027196393,1.8683164415915248,-3.0781333482769817,-0.14157820385556513
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,34,2,598.5,32602.938769342247,0.07299368656042522,290501.6355589823,50,1,0,1.0,1,1.0510930650278443,0.7791458965077992,0.34646785910663264,0.6519055066553403,-1.4834141106041636,0.6407560596275098
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,35,2,616.0,8284.407928797766,0.018282338551437727,278342.3701387101,13,0,0,,0,1.0737307882361202,0.7105788158062075,0.2791143609823293,0.7539253579259466,-0.8508038200182556,-1.1531463236611315
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,36,5,437.5,18325.989140717604,0.04798870424130123,309112.45181979134,25,2,1,0.6666666666666666,1,1.2427656111698047,0.5190920895735521,0.34859617043100655,1.824202059273105,-2.5098374206404372,0.45374785503822596
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,37,5,524.7826086956521,31399.232647523466,0.0750740672374444,315649.0735731943,51,0,0,,1,1.097409339157698,0.8793117327993125,0.3274773095664953,1.079616599514773,-0.7131220744343236,-0.2812991958376507
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,38,4,454.85714285714283,21169.438451512702,0.054366635298969714,322353.3193693728,38,1,0,1.0,1,0.8984999114647044,1.033591410583811,0.27665334331463237,-0.5468306862373938,0.48792877685756614,-2.231040015033395
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,39,4,487.25,10276.72276941445,0.025499950910453022,316906.96152832365,16,0,0,,0,1.2854823554877663,0.539412470667992,0.3813960672005756,1.8550934144780398,-1.9379275858501872,1.1919650861721456
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,40,3,361.45454545454544,17291.110944747947,0.04981460367694902,286018.1063753282,13,0,0,,1,1.3903709581227368,0.6159336436937021,0.37250310706306994,2.220808096612955,-1.2601191701957148,0.8091593991379661
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,41,3,766.4,6708.022149036832,0.013271724787335489,280726.5619774727,15,0,0,,0,0.8803782944437831,1.1231132426498749,0.27041779188534437,-0.23483649373935497,0.9955570781600606,-1.4506258713645863
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,42,3,371.45454545454544,29937.901668074384,0.08508032621200287,303164.9628476187,32,0,2,0.0,1,1.1779026966662003,0.6584987332804433,0.37480820338972315,1.5662040745203285,-1.9715311038958117,1.4613338905881192
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,43,3,471.9130434782609,52383.33770922977,0.13207566427805384,314387.68086819636,88,0,1,0.0,1,1.1330048531812167,0.7405959730684564,0.3507406615814185,1.6755625237241663,-2.364344696454008,1.1506804495020586
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,44,4,451.9130434782609,37124.292444611514,0.09565140954030081,300232.30016022123,45,0,2,0.0,1,1.146792982501504,0.6804866768521698,0.32464833136676985,1.4267521361111803,-2.1869289723795062,-0.39762192262334217
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,45,4,642.0,18279.30331151713,0.03951415986318892,290809.805593674,38,2,0,1.0,0,0.6599245347556696,1.1421411103968928,0.2970052725604168,-2.3992048114438833,1.2271319530949056,-1.4332611404006244
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,46,4,379.8,14801.03145870855,0.04159825653337826,306575.98415675684,15,0,1,0.0,1,0.8771111661162507,1.139250530004612,0.3050556993342478,-0.2527461194399187,1.1088460432923257,-0.6548513447026022
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,47,4,459.2173913043478,37987.242072915,0.09709329239769547,318169.08946386003,48,0,1,0.0,1,1.1419886018744951,0.7701619603239523,0.34311433006752634,1.4728410144682005,-1.5264722429749222,0.4226436523976541
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,48,5,423.125,32269.790970479175,0.08592557293093954,306803.4639069781,29,0,0,,1,1.3249708945852468,0.5796185610581871,0.33273979460168185,2.499465773597854,-2.357729431401594,-0.030848862578597914
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,49,5,468.84615384615387,53794.63240857925,0.13607689555307387,317565.8846260281,77,1,1,0.5,1,1.109478162921934,0.795569318240913,0.31999626710857265,1.2872727954052432,-1.7289232663291885,-0.7922841670307325
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,50,3,495.75,42671.79714247554,0.10497120911722185,308282.3872868843,55,1,0,1.0,1,0.9826319293279124,0.9631606517402389,0.33876200313858484,0.07653320404080416,-0.09521569530700431,0.3150126401325844
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,51,3,488.57142857142856,53801.66170450069,0.13331907253283926,313847.3195678969,62,1,1,0.5,1,1.1021026891243657,0.7925129715244794,0.3287747183597945,1.2233348034153222,-1.6532133259455262,-0.282524961142523
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,52,3,445.8,32734.14542619961,0.08491640560380634,298366.28262433445,42,0,0,,1,1.048490179735097,0.8023758592268819,0.33187426105858087,0.6228366934506353,-1.181270535632304,-0.0771309475490964
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,53,3,531.8461538461538,48596.50851167209,0.1154177712652893,306297.4641670707,80,1,0,1.0,1,1.0412057792878189,0.7490204597605911,0.3294279819521439,0.6341957765137376,-2.1851287315297805,-0.1968017188163568
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,54,2,718.0,12555.62617191348,0.025664734855247073,276971.492260024,23,0,1,0.0,0,0.9743795164881467,0.7833737801233981,0.33495643645956286,0.11820659562092121,-0.8295154781186505,0.05758886419983925
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,55,2,997.2,7844.85537445869,0.01360675089115691,274616.10686129663,10,0,2,0.0,0,0.7251402547325401,0.9519963329088147,0.41491309586743164,-0.8000227144887887,0.4118002000399861,1.4174327590788918
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,56,4,481.5121951219512,76359.44095491944,0.19059860693293312,329632.45616357005,128,1,1,0.5,2,1.086380015596873,0.8585009887550826,0.31876874295788604,1.3395602936866453,-1.5409269411343849,-1.1187842189993182
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,57,4,418.16,88127.68596354284,0.23604877474254682,335516.5786678818,102,1,1,0.5,2,1.0491711585324504,0.7285692118511162,0.3440774490678059,0.7696001414342619,-2.768299495815263,0.7786951762729443
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,58,3,542.7058823529412,32711.860685349682,0.07691014158795398,303802.4632469222,53,0,1,0.0,1,0.9460911615831479,0.9480093312547256,0.29083379789708136,-0.2861620466575831,-0.2352164775737512,-1.9766561154711308
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,59,3,514.0,11728.935523155204,0.028335942771693563,293311.000665825,15,0,0,,0,1.005026125589572,0.933533091605318,0.3373771034364768,0.39184463603055114,0.12507983629682806,0.11192603114795904
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,60,3,474.1666666666667,17735.619509511518,0.04461095087666091,315670.9146984092,28,0,0,,1,1.0132190723532906,0.834356309758136,0.32896761555893445,0.3199325038273684,-0.7068487139024533,-0.11394169419676797
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,61,3,550.4,11635.9224826418,0.027165783429976123,312621.06618497433,25,0,0,,0,1.079520805497861,0.835560043033573,0.33711590878601916,0.7956572025231851,-0.6687886278820984,0.04035650062664166
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,62,2,811.2,6360.81954672298,0.012232345282159577,281673.01393397286,16,0,0,,0,1.1450548156418439,0.806194824191455,0.30023990972144254,1.1053894629514216,-0.5951133795682352,-0.7488670663457984
inh_NGC_864691135518510218,864691135518510218,inhibitory_NGC,NGC,63,2,507.5,9703.407852970091,0.02359211573583627,283344.30808709643,16,0,0,,0,1.1364122717312408,0.676278862101719,0.2823098698573841,1.0509864901987112,-1.179272211508809,-1.2051789142887073
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,0,0,371.43809523809523,420855.8687922517,1.1960540151415249,210427.93439612584,8,0,3,0.0,2,1.0425087279204293,1.1317208528377807,0.23773652801990688,0.6955274432403293,1.2029425087507506,-1.5190602782062885
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,1,5,523.7727272727273,75207.6260761206,0.17999111497071058,501117.9097875028,155,3,2,0.6,2,1.193043047284723,0.7857340638363408,0.32401108100127113,3.1496875228832417,-2.66920872926995,-0.8120631937921942
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,2,5,385.45454545454544,17549.164720661556,0.048958769279658136,472288.67910977325,18,0,0,,1,1.2074704514439683,0.6568584984947811,0.37769957158371414,1.4871000975153157,-1.3719384198354763,1.1236727242637639
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,3,5,587.5,6605.315654303529,0.014926234775050772,453558.26798823464,11,1,0,1.0,0,0.7625201611964054,0.6701384296900577,0.2898567254502507,-0.6926779004487894,-0.921258514125896,-0.8211871323460572
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,4,5,726.0,4025.9655356186004,0.0081839387388314,452268.5929288922,10,1,1,0.5,0,0.9904632454624639,0.82649046336809,0.3621342484286727,0.4143796407982185,-0.18358034235089116,0.47661915692365414
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,5,4,954.0,2814.067518735114,0.004990234488636012,448848.5764017153,8,0,1,0.0,0,1.222128420099298,0.8206020981605647,0.36311043967589457,1.4015464324269264,-0.062273998361935916,0.41680457346158384
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,6,4,406.8421052631579,31667.83631212841,0.08599358849068085,463275.460798412,37,0,1,0.0,1,1.0478692265131972,0.8093944243017646,0.36067990169140196,0.6323747317256155,-1.089282893207706,1.016927784312321
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,7,4,369.48387096774195,47671.161238816836,0.135837167208295,486643.63812160905,49,5,2,0.7142857142857143,1,1.0097939408378576,1.1484479280677593,0.33000138583115507,0.22376150651645435,1.3638901128552565,-0.12725212893178572
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,8,4,529.75,12385.475420260409,0.02947391498070783,469000.7952123309,31,2,0,1.0,0,1.1698037218207344,0.7516661916783652,0.324330284601243,1.484011429085088,-1.330136144555187,-0.2844498554689507
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,9,6,491.7931034482759,52349.492779574844,0.12929504699869124,496271.84366927744,89,1,3,0.25,1,0.9498094794929951,0.8691665035686315,0.3228360373373114,-0.41789839992636885,-1.1846331597921773,-0.6324069093505967
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,10,6,430.4,29427.58954974794,0.07769251601602818,484810.892054364,50,2,1,0.6666666666666666,1,1.315171190915232,0.6679834782255035,0.3409781807571064,2.9421365243501776,-2.3402929926219316,0.3948240458047078
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,11,4,588.2857142857143,12756.008155449392,0.028805887779874473,457136.09267171775,27,2,1,0.6666666666666666,0,1.1760281565027824,0.735109791252828,0.3227668997242817,1.3954535645755095,-1.2184556266559243,-0.3368093859516237
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,12,4,458.5833333333333,45128.67529596066,0.11542611525726343,473322.42624197336,79,3,1,0.75,1,1.1934309249270525,0.706135731866226,0.3379669148879333,2.375840522003969,-2.6179577783507626,0.28837781010778263
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,13,3,564.75,10795.471805271378,0.024881361152350057,453568.55721240776,19,0,0,,0,0.9297622570443078,0.824091170098445,0.33907438644191795,-0.12060928295850312,-0.49343931171403843,0.15890921471399644
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,14,3,607.0,2587.2672842209404,0.0057518503576733946,449464.45495188254,1,0,0,,0,,,,,,
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,15,6,481.3333333333333,17903.416130833604,0.044696504898342086,465812.6338808032,33,2,0,1.0,1,1.082777982477729,0.8625977321823223,0.3565800105706668,0.8127651844810184,-0.5813771264336189,0.8703997884990177
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,16,6,425.8888888888889,30163.802637368048,0.08005686199542986,471942.82713407045,53,1,2,0.3333333333333333,1,1.0748308732994432,0.8317677933005875,0.35276101646339275,0.8462760148236358,-1.0974964173913435,0.8847131177640644
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,17,3,627.0,7644.117878770482,0.01672069143973037,453211.55846812716,15,1,0,1.0,0,1.0359221737981215,0.7052360751520499,0.3004735819269856,0.5176692092059169,-0.9895380290924018,-0.7568488610493377
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,18,3,553.5,7974.31433766162,0.01856500907137531,453376.65669757273,14,0,1,0.0,0,0.8136486173609783,0.9124037458321638,0.36917086706269425,-0.5265466352625957,0.04195434992589925,0.7507004069743716
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,19,5,456.54545454545456,65616.31637996771,0.1682017313174324,492890.46104564983,107,0,3,0.0,2,1.0548455797263376,0.853130482401631,0.32792104814292805,0.8308582808506099,-1.4580518829955378,-0.3978474884215434
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,20,5,309.2,17383.695305827317,0.05414807053697177,468774.1505085796,14,0,0,,1,1.251464579317956,0.7017788008076431,0.28113918580941866,1.637638497749153,-0.9634254731229134,-1.1754142184646532
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,21,5,473.0,19305.07793527978,0.04861850677878639,488476.356401755,25,0,2,0.0,1,1.149497765189491,0.7427548707131072,0.3246271418697058,1.2463817364980334,-1.162573698248436,-0.2563004410791693
inh_NGC_864691135689555680,864691135689555680,inhibitory_NGC,NGC,22,5,383.8181818181818,33780.72845188759,0.09444236759713977,495714.1816600589,28,1,0,1.0,1,1.0398962081300787,0.7333783502831187,0.3415234914654449,0.47620298528662264,-1.339118418340185,0.24795957948149053
